ENTE_SEGN,VOCESOTVOC,CLASSE_UTI,SETCON,DATA_OSSER,VALORE,STATUS,UNIT OF MEASUREMENT,SCALE
3691030,351122133,1006,7010,30/9/2005,13847090.34,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/2005,13339817.51,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/2005,12955800.04,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/2004,12341307.77,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/2004,12010829.14,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/2004,11617092.85,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/2004,11369101.37,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/2003,10807518.15,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/2003,10585734.67,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/2003,10165977.93,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/2003,9846391.188,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/2002,9338912.808,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/2002,8949725.89,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/2002,8637450.533,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/2002,8304269.791,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/2001,9340202.449,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/2001,7830211.311,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/2001,7703972.412,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/2001,7393709.949,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/2000,6910766.214,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/2000,6602954.215,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/2000,6381463.445,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/2000,6102785.769,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/1999,5670248.323,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/1999,5454353.25,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/1999,5219861.199,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/1999,5041121.106,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/1998,4797414.094,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/1998,4749274.599,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/1998,4677271.304,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/1998,4567990.993,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/1997,4183983.609,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/1997,4184517.64,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/1997,4150383.446,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/1997,4162714.899,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/12/1996,4036708.208,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/9/1996,4075417.218,,EUROS,THOUSANDS
3691030,351122133,1006,7010,30/6/1996,4104123.397,,EUROS,THOUSANDS
3691030,351122133,1006,7010,31/3/1996,4365125.234,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2013,26904437.23,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2013,27354519.71,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2012,27169872.59,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2012,27386655.7,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2012,27652735.23,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2012,27829929.51,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2011,27603420.58,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2011,27274498.68,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2011,26568803.03,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2011,26158405.02,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2010,25067939.13,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2010,24657025.93,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2010,23715523.12,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2010,23195304.01,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2009,22505633.5,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2009,22206468.05,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2009,21825149.41,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2009,21219996.87,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2008,20817019.35,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2008,20514267.23,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2008,19718788.2,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2008,19862084.81,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2007,18475376.41,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2007,17768403.12,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2007,16767691.96,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2007,16347822.97,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2006,15387701.94,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2006,15067872.73,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2006,14304573.22,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2006,14261114.6,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2005,13591657.82,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2005,13168688.83,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2005,13120453.92,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2005,12484350.43,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2004,11745140.01,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2004,11575588.36,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2004,11592698.25,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2004,11165403.55,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2003,10747573.21,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2003,10469902.85,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2003,10394037.58,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2003,10668122.17,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2002,10264480.48,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2002,10349456.85,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2002,10254750.46,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2002,11022549.3,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2001,11321508.19,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2001,10647389.56,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2001,10151564.15,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2001,10140341.07,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/2000,10062438.61,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/2000,9325900.965,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/2000,9086983.925,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/2000,8027065.902,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/1999,7102466.616,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/1999,6518636.948,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/1999,6001336.164,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/1999,5546671.142,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/1998,5082199.705,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/1998,5141321.596,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/1998,4686459.489,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/1998,4705271.882,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/1997,4117726.786,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/1997,4099847.608,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/1997,3992687.958,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/1997,3886443.971,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/12/1996,3767523.634,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/9/1996,3743624.077,,EUROS,THOUSANDS
3691030,351122133,1006,7015,30/6/1996,3887112.858,,EUROS,THOUSANDS
3691030,351122133,1006,7015,31/3/1996,4181567.664,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2013,52080873.07,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2013,52961126.56,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2012,53226234.66,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2012,52085922.23,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2012,51283960.56,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2012,52363437.73,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2011,55650089.55,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2011,57382848.33,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2011,56551643.94,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2011,55107486.15,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2010,59407248.95,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2010,57778821.24,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2010,60070705.44,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2010,58663422.24,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2009,60230147.04,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2009,60575607.77,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2009,59791851.19,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2009,59066937.42,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2008,61856868.14,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2008,65112343.79,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2008,71403357.71,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2008,62970360.61,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2007,61771160.95,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2007,61358597.88,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2007,56554211.34,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2007,57204151.22,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2006,60262531.99,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2006,58727850.45,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2006,64982180.59,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2006,61066557.56,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2005,58501289.34,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2005,57717606.86,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2005,58366169.79,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2005,59933186.28,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2004,57620592.77,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2004,56796787.19,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2004,57584605.65,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2004,58112134.12,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2003,55961674.28,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2003,57563727.56,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2003,58285669.17,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2003,59737343.29,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2002,55913624.62,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2002,57693193.52,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2002,58139417.09,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2002,59567898.47,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2001,54426775.91,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2001,56366829.32,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2001,56851249.18,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2001,58685808.71,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/2000,55094627.24,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/2000,55939310.17,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/2000,57433010.07,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/2000,61664892.03,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/1999,57431632.61,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/1999,59994347.59,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/1999,60473839.47,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/1999,61634704.02,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/1998,59563808.64,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/1998,60498177.25,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/1998,60320937.6,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/1998,62721615.2,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/1997,59922052.66,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/1997,58290938.26,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/1997,56353845.28,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/1997,56710476.34,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/12/1996,54784327.1,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/9/1996,55170562.95,,EUROS,THOUSANDS
3691030,351122133,9904,1,30/6/1996,54864901.57,,EUROS,THOUSANDS
3691030,351122133,9904,1,31/3/1996,55090925.23,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2013,290364154,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2013,288543798.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2012,280375140.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2012,266167152.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2012,256477517.6,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2012,250550861.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2011,247313421.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2011,229338900.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2011,214931112.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2011,219716750.9,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2010,198814354.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2010,195455751.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2010,194058607,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2010,195445611.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2009,174524506.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2009,178331589.9,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2009,175740286.4,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2009,178588004.1,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2008,175023343.1,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2008,169174735.7,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2008,166782170.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2008,166486882.7,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2007,156705240,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2007,164735534,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2007,155524482.3,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2007,146332353.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2006,140124101,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2006,140274501.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2006,133318685.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2006,140084319.1,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2005,129246695.4,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2005,131316962.1,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2005,125997197.6,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2005,125342112.6,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2004,119068992,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2004,122501136.4,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2004,119305735.3,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2004,132817342.7,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2003,124916448.6,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2003,129757438.6,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2003,128464487.7,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2003,126356970.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2002,116419761.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2002,129490972.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2002,127214567.7,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2002,124861937.1,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2001,120904895.4,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2001,119867292.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2001,114701448.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2001,115345734.7,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/2000,101927980.2,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/2000,107103189.3,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/2000,100133710.1,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/2000,98679022.8,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/1999,85815870.5,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/1999,89468221.34,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/1999,76760729.16,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/1999,80805135.43,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/1998,71357757.19,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/1998,72509634.25,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/1998,68448246.61,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/1998,72368674.55,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/1997,66380580.42,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/1997,66432732.31,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/1997,63620620.32,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/1997,62080054.75,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/12/1996,58332712.11,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/9/1996,57373004,,EUROS,THOUSANDS
3691030,351122133,9904,26,30/6/1996,56024087.81,,EUROS,THOUSANDS
3691030,351122133,9904,26,31/3/1996,62237427.84,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2013,1683844079,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2013,1710756689,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2012,1715366385,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2012,1722358620,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2012,1717790971,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2012,1721053609,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2011,1747495155,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2011,1728879277,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2011,1697407038,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2011,1686548323,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2010,1656905942,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2010,1645786493,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2010,1632012648,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2010,1637283507,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2009,1614272690,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2009,1630137834,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2009,1629246345,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2009,1518450549,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2008,1502009984,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2008,1483439726,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2008,1454734451,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2008,1425766284,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2007,1360035761,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2007,1345113573,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2007,1289719231,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2007,1255009688,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2006,1203293476,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2006,1183069610,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2006,1145595693,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2006,1126789809,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2005,1078264275,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2005,1073273048,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2005,1041840800,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2005,1024094806,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2004,984590874.1,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2004,982053898.5,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2004,958171542.4,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2004,970511796.2,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2003,936080373.3,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2003,934028327,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2003,915108486.1,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2003,899134691.2,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2002,858420932.6,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2002,867703767.9,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2002,850611167.2,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2002,845533936.6,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2001,809195593.9,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2001,799698908.8,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2001,776042777,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2001,759275847.3,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/2000,709212983,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/2000,695350159.5,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/2000,664132298.7,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/2000,653506291.7,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/1999,609563619.8,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/1999,613209441,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/1999,582407993.6,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/1999,582578585.7,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/1998,549158897,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/1998,552326756.5,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/1998,538928170.3,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/1998,538630556.5,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/1997,488089298.6,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/1997,490041730,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/1997,477590912,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/1997,475860870.1,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/12/1996,464109185.6,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/9/1996,470793052.2,,EUROS,THOUSANDS
3691030,351122133,9904,4015,30/6/1996,466798845.2,,EUROS,THOUSANDS
3691030,351122133,9904,4015,31/3/1996,512037860.5,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/6/2013,845923538.9,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/3/2013,867002319,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/12/2012,878253231.7,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/9/2012,897411211.9,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/6/2012,903715432.5,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/3/2012,919585979.9,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/12/2011,934501903.2,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/9/2011,934069448,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/6/2011,925635036.2,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/3/2011,914236517,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/12/2010,909306547.3,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/9/2010,908393189.8,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/6/2010,902440023.6,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/3/2010,910851541.4,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/12/2009,914730301,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/9/2009,930195956.1,,EUROS,THOUSANDS
3691030,351122133,9904,7006,30/6/2009,937710210.3,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/3/2009,928133682.6,,EUROS,THOUSANDS
3691030,351122133,9904,7006,31/12/2008,915543557.1,,EUROS,THOUSANDS
